Date,2x LETF Change,3x LETF Change
2012-12-11,1.30763,1.96284
2012-12-10,0.0671,0.1151
2012-12-07,0.60759,0.89833
2012-12-06,0.6968,1.06057
2012-12-05,0.3753,0.55741
2012-12-04,-0.34002,-0.51915
2012-12-03,-0.94308,-1.40586
2012-11-30,0.01684,0.01116
2012-11-29,0.8836,1.34291
2012-11-28,1.62321,2.42519
2012-11-27,-1.02547,-1.54384
2012-11-26,-0.40851,-0.6022
2012-11-23,2.62009,3.93962
2012-11-21,0.47385,0.69254
2012-11-20,0.1406,0.22294
2012-11-19,3.98392,5.97247
2012-11-16,0.97804,1.47842
2012-11-15,-0.31273,-0.4772
2012-11-14,-2.7027,-4.05649
2012-11-13,-0.7285,-1.09434
2012-11-12,0.01777,0.04984
2012-11-09,0.3388,0.49323
2012-11-08,-2.43563,-3.65542
2012-11-07,-4.58167,-6.85464
2012-11-06,1.56803,2.33449
2012-11-05,0.4403,0.67773
2012-11-02,-1.86139,-2.8067
2012-11-01,2.20826,3.31103
2012-10-31,0.01699,0.04652
2012-10-26,-0.15267,-0.23485
2012-10-25,0.59727,0.89819
2012-10-24,-0.61058,-0.91388
2012-10-23,-2.88256,-4.33759
2012-10-22,0.08243,0.12389
2012-10-19,-3.33068,-4.99959
2012-10-18,-0.47581,-0.72015
2012-10-17,0.8316,1.2643
2012-10-16,2.05647,3.08253
2012-10-15,1.60862,2.42117
2012-10-12,-0.59347,-0.90828
2012-10-11,0.06598,0.10102
2012-10-10,-1.2221,-1.84045
2012-10-09,-1.98051,-2.9612
2012-10-08,-0.69786,-1.0474
2012-10-05,0.0,-0.01016
2012-10-04,1.43179,2.1725
2012-10-03,0.76187,1.14792
2012-10-02,0.1949,0.2855
2012-10-01,0.52245,0.80636
2012-09-28,-0.906,-1.37345
2012-09-27,1.94623,2.90475
2012-09-26,-1.10912,-1.67684
2012-09-25,-2.26367,-3.10964
2012-09-24,-0.46017,-0.6586
2012-09-21,-0.01587,-0.05347
2012-09-20,-0.07926,-0.117
2012-09-19,0.22243,0.34071
2012-09-18,-0.25357,-0.37122
2012-09-17,-0.61427,-0.92327
2012-09-14,0.77778,1.18916
2012-09-13,3.29562,4.92542
2012-09-12,0.46121,0.71792
2012-09-11,0.62987,0.91754
2012-09-10,-1.2279,-1.82428
2012-09-07,0.82535,1.22661
2012-09-06,4.10723,6.16708
2012-09-05,-0.17156,-0.25036
2012-09-04,-0.2396,-0.35638
2012-08-31,1.00259,1.51954
2012-08-30,-1.53191,-2.29763
2012-08-29,0.20467,0.29496
2012-08-28,-0.15327,-0.22356
2012-08-27,-0.10208,-0.14129
2012-08-24,1.30989,1.95629
2012-08-23,-1.61099,-2.41377
2012-08-22,0.0509,0.07034
2012-08-21,-0.69082,-1.03306
2012-08-20,0.0,-0.01114
2012-08-17,0.35509,0.5487
2012-08-16,1.44082,2.15633
2012-08-15,0.29245,0.43083
2012-08-14,0.0,0.0
2012-08-13,-0.22314,-0.31066
2012-08-10,0.44828,0.66002
2012-08-09,0.15541,0.24124
2012-08-08,0.19031,0.27813
2012-08-07,1.01363,1.53255
2012-08-06,0.4741,0.6916
2012-08-03,3.82862,5.75568
2012-08-02,-1.47297,-2.19506
2012-08-01,-0.57153,-0.84749
2012-07-31,-0.86756,-1.33666
2012-07-30,-0.10612,-0.13767
2012-07-27,3.83838,5.73576
2012-07-26,3.30108,4.96944
2012-07-25,-0.05688,-0.09624
2012-07-24,-1.806,-2.70416
2012-07-23,-1.80987,-2.72165
2012-07-20,-2.00645,-2.98326
2012-07-19,0.55846,0.83268
2012-07-18,1.36961,2.05068
2012-07-17,1.48258,2.21633
2012-07-16,-0.47953,-0.68913
2012-07-13,3.29587,4.92625
2012-07-12,-0.99962,-1.49363
2012-07-11,0.01886,0.02797
2012-07-10,-1.63296,-2.44783
2012-07-09,-0.3329,-0.49195
2012-07-06,-1.81587,-2.75692
2012-07-05,-0.93542,-1.39069
2012-07-03,1.29373,1.95185
2012-07-02,0.47602,0.70764
2012-06-29,4.99808,7.50976
2012-06-28,-0.42113,-0.64334
2012-06-27,1.85221,2.7618
2012-06-26,0.9447,1.43041
2012-06-25,-3.18216,-4.77963
2012-06-22,1.43023,2.15783
2012-06-21,-4.43295,-6.65027
2012-06-20,-0.42303,-0.52662
2012-06-19,1.95012,2.94341
2012-06-18,0.30092,0.44971
2012-06-15,2.05374,3.07627
2012-06-14,2.15686,3.24933
2012-06-13,-1.33488,-2.00398
2012-06-12,2.33617,3.4712
2012-06-11,-2.52798,-3.76505
2012-06-08,1.62777,2.43549
2012-06-07,-0.01961,-0.02957
2012-06-06,4.65832,7.01059
2012-06-05,1.16255,1.73621
2012-06-04,0.02076,0.01515
2012-06-01,-4.93486,-7.39496
2012-05-31,-0.43239,-0.65331
2012-05-30,-2.80802,-4.24077
2012-05-29,2.22613,3.37681
2012-05-25,-0.42777,-0.67152
2012-05-24,0.29251,0.45949
2012-05-23,0.35225,0.50505
2012-05-22,0.09794,0.15938
2012-05-21,3.19385,4.7964
2012-05-18,-1.47381,-2.21893
2012-05-17,-2.99459,-4.49279
2012-05-16,-0.82391,-1.21424
2012-05-15,-1.11785,-1.68771
2012-05-14,-2.20493,-3.3037
2012-05-11,-0.66262,-0.98529
2012-05-10,0.55525,0.83455
2012-05-09,-1.27901,-1.93608
2012-05-08,-0.83348,-1.24388
2012-05-07,0.07253,0.10325
2012-05-04,-3.24561,-4.85046
2012-05-03,-1.50337,-2.24605
2012-05-02,-0.48151,-0.74689
2012-05-01,1.13043,1.72504
2012-04-30,-0.77653,-1.17984
2012-04-27,0.4681,0.7202
2012-04-26,1.35301,2.00858
2012-04-25,2.74418,4.13107
2012-04-24,0.74573,1.09512
2012-04-23,-1.69855,-2.52544
2012-04-20,0.25094,0.35254
2012-04-19,-1.18668,-1.7716
2012-04-18,-0.80815,-1.22291
2012-04-17,3.07859,4.64729
2012-04-16,-0.10854,-0.16565
2012-04-13,-2.48721,-3.73968
2012-04-12,2.75512,4.1245
2012-04-11,1.50874,2.27987
2012-04-10,-3.41212,-5.1341
2012-04-09,-2.2751,-3.39771
2012-04-05,-0.06942,-0.09645
2012-04-04,-2.04012,-3.05895
2012-04-03,-0.74249,-1.13819
2012-04-02,1.48998,2.25723
2012-03-30,0.74189,1.11697
2012-03-29,-0.32674,-0.49681
2012-03-28,-0.93697,-1.41062
2012-03-27,-0.55904,-0.83266
2012-03-26,2.76811,4.15563
2012-03-23,0.63069,0.94844
2012-03-22,-1.43326,-2.16559
2012-03-21,-0.61781,-0.55649
2012-03-20,-0.59707,-0.90316
2012-03-19,0.79092,1.18576
2012-03-16,0.22402,0.34567
2012-03-15,1.1857,1.78095
2012-03-14,-0.24352,-0.36214
2012-03-13,3.69769,5.54211
2012-03-12,0.03609,0.05048
2012-03-09,0.72701,1.09484
2012-03-08,1.98332,2.95819
2012-03-07,1.42884,2.15506
2012-03-06,-3.06178,-4.60354
2012-03-05,-0.77758,-1.15031
2012-03-02,-0.64678,-0.97506
2012-03-01,1.23681,1.869
2012-02-29,-0.91908,-1.39892
2012-02-28,0.68953,1.05292
2012-02-27,0.29117,0.42575
2012-02-24,0.34697,0.54482
2012-02-23,0.90289,1.32808
2012-02-22,-0.67716,-0.98855
2012-02-21,0.14663,0.19559
2012-02-17,0.46032,0.72182
2012-02-16,2.24021,3.33876
2012-02-15,-1.00634,-1.52366
2012-02-14,-0.16744,-0.24
2012-02-13,1.39596,2.09582
2012-02-10,-1.37674,-2.06691
2012-02-09,0.27985,0.44189
2012-02-08,0.50628,0.75608
2012-02-07,0.41423,0.61083
2012-02-06,-0.09406,-0.13501
2012-02-03,2.94345,4.40195
2012-02-02,0.23292,0.35449
2012-02-01,1.81818,2.74392
2012-01-31,-0.09872,-0.16084
2012-01-30,-0.51071,-0.7668
2012-01-27,-0.3133,-0.46107
2012-01-26,-1.14208,-1.69755
2012-01-25,1.73297,2.59856
2012-01-24,-0.19654,-0.31771
2012-01-23,0.07868,0.14431
2012-01-20,0.13788,0.18812
2012-01-19,0.99463,1.50287
2012-01-18,2.25793,3.38157
2012-01-17,0.67581,1.01554
2012-01-13,-0.97343,-1.45565
2012-01-12,0.44816,0.68702
2012-01-11,0.10196,0.1229
2012-01-10,1.76385,2.66857
2012-01-09,0.43768,0.66351
2012-01-06,-0.43578,-0.65913
2012-01-05,0.58443,0.88728
2012-01-04,0.08356,0.11032
2012-01-03,3.10144,4.64353
2011-12-30,-0.85415,-1.27722
2011-12-29,2.11513,3.19365
2011-12-28,-2.44629,-3.69469
2011-12-27,0.02128,0.04884
2011-12-23,1.77566,2.69254
2011-12-22,1.71806,2.57246
2011-12-21,0.37586,0.56916
2011-12-20,5.99953,9.00627
2011-12-19,-2.33463,-3.51966
2011-12-16,0.62183,0.93372
2011-12-15,0.64905,0.99852
2011-12-14,-2.24337,-3.37681
2011-12-13,-1.71492,-2.57547
2011-12-12,-2.98185,-4.47353
2011-12-09,3.37279,5.0473
2011-12-08,-4.23529,-6.33181
2011-12-07,0.47281,0.69193
2011-12-06,0.21538,0.31333
2011-12-05,2.06639,3.11861
2011-12-02,-0.06591,-0.08582
2011-12-01,-0.37207,-0.54259
2011-11-30,8.68221,13.01522
2011-11-29,0.50203,0.75202
2011-11-28,5.87193,8.81242
2011-11-25,-0.50365,-0.76953
2011-11-23,-4.40539,-6.6102
2011-11-22,-0.83552,-1.22836
2011-11-21,-3.72328,-5.61831
2011-11-18,-0.09185,-0.126
2011-11-17,-3.35109,-5.0043
2011-11-16,-3.2632,-4.9209
2011-11-15,0.9974,1.5097
2011-11-14,-1.91408,-2.85392
2011-11-11,3.9116,5.83618
2011-11-10,1.75399,2.64423
2011-11-09,-7.33486,-11.0049
2011-11-08,2.45517,3.70124
2011-11-07,1.27568,1.89358
2011-11-04,-1.25961,-1.87553
2011-11-03,3.78905,5.68842
2011-11-02,3.24868,4.83524
2011-11-01,-5.59395,-8.36889
2011-10-31,-4.96716,-7.44172
2011-10-28,0.08217,0.12226
2011-10-27,6.87157,10.2993
2011-10-26,2.08427,3.1495
2011-10-25,-3.98106,-6.01565
2011-10-24,2.56014,3.85005
2011-10-21,3.75544,5.65642
2011-10-20,0.92443,1.35624
2011-10-19,-2.50113,-3.75914
2011-10-18,4.05627,6.11187
2011-10-17,-3.87649,-5.80905
2011-10-14,3.47481,5.21596
2011-10-13,-0.55659,-0.87083
2011-10-12,1.96264,2.9703
2011-10-11,0.11837,0.16841
2011-10-10,6.80152,10.23011
2011-10-07,-1.59244,-2.43431
2011-10-06,3.66263,5.52224
2011-10-05,3.6631,5.51199
2011-10-04,4.52767,6.76931
2011-10-03,-5.6932,-8.55313
2011-09-30,-5.00751,-7.48761
2011-09-29,1.6285,2.44576
2011-09-28,-4.09956,-6.16805
2011-09-27,2.14357,3.23441
2011-09-26,4.66997,7.02923
2011-09-23,1.24142,1.83888
2011-09-22,-6.37982,-9.56246
2011-09-21,-6.08453,-8.92535
2011-09-20,-0.32407,-0.46733
2011-09-19,-1.97413,-2.96132
2011-09-16,1.14758,1.71761
2011-09-15,3.46711,5.21823
2011-09-14,2.70732,4.03255
2011-09-13,1.88867,2.83069
2011-09-12,1.38574,2.09607
2011-09-09,-5.34224,-8.01567
2011-09-08,-2.12418,-3.17246
2011-09-07,5.77778,8.64769
2011-09-06,-1.48382,-2.23496
2011-09-02,-5.05774,-7.58277
2011-09-01,-2.36753,-3.53775
2011-08-31,1.00205,1.51647
2011-08-30,0.52656,0.75447
2011-08-29,5.66038,8.51915
2011-08-26,3.04088,4.56274
2011-08-25,-3.09179,-4.65586
2011-08-24,2.65311,3.97076
2011-08-23,6.83444,10.28226
2011-08-22,0.05301,0.0654
2011-08-19,-3.00771,-4.51627
2011-08-18,-8.8993,-13.34839
2011-08-17,0.23474,0.36278
2011-08-16,-1.91112,-2.88395
2011-08-15,4.34887,6.55756
2011-08-12,1.06848,1.58022
2011-08-11,9.28875,13.9409
2011-08-10,-8.76513,-13.16136
2011-08-09,9.46197,14.21407
2011-08-08,-13.2843,-19.93802
2011-08-05,-0.13771,-0.18972
2011-08-04,-9.54951,-14.33879
2011-08-03,1.07008,1.61556
2011-08-02,-5.11646,-7.67799
2011-08-01,-0.8488,-1.25514
2011-07-29,-1.30528,-1.95266
2011-07-28,-0.61955,-0.94092
2011-07-27,-4.06761,-6.09406
2011-07-26,-0.81061,-1.22802
2011-07-25,-1.12933,-1.6913
2011-07-22,0.1642,0.26592
2011-07-21,2.73664,4.09629
2011-07-20,-0.11234,-0.17667
2011-07-19,3.26759,4.8976
2011-07-18,-1.6356,-2.45962
2011-07-15,1.09594,1.67614
2011-07-14,-1.32802,-2.01335
2011-07-13,0.63001,0.95882
2011-07-12,-0.88931,-1.32941
2011-07-11,-3.62874,-5.44838
2011-07-08,-1.40237,-2.1048
2011-07-07,2.11125,3.14749
2011-07-06,0.25768,0.41602
2011-07-05,-0.25702,-0.40264
2011-07-01,2.9095,4.38158
2011-06-30,2.00424,2.99056
2011-06-29,1.68528,2.52879
2011-06-28,2.63475,3.9558
2011-06-27,1.82265,2.74405
2011-06-24,-2.35953,-3.53332
2011-06-23,-0.55677,-0.85231
2011-06-22,-1.37282,-1.91296
2011-06-21,2.69889,4.05158
2011-06-20,1.07899,1.59486
2011-06-17,0.6145,0.91949
2011-06-16,0.37007,0.57779
2011-06-15,-3.49206,-5.24781
2011-06-14,2.54323,3.79693
2011-06-13,0.18345,0.29953
2011-06-10,-2.79374,-4.19461
2011-06-09,1.46763,2.20727
2011-06-08,-0.79777,-1.2005
2011-06-07,-0.17918,-0.27577
2011-06-06,-2.16206,-3.23569
2011-06-03,-1.94805,-2.90886
2011-06-02,-0.22866,-0.36017
2011-06-01,-4.54711,-6.81746
2011-05-31,2.11738,3.16977
2011-05-27,0.84285,1.26712
2011-05-26,0.85002,1.26949
2011-05-25,0.62726,0.96166
2011-05-24,-0.15183,-0.24252
2011-05-23,-2.40785,-3.58861
2011-05-20,-1.53201,-2.31297
2011-05-19,0.43964,0.67969
2011-05-18,1.79004,2.67797
2011-05-17,-0.01864,-0.03735
2011-05-16,-1.23366,-1.84458
2011-05-13,-1.61232,-2.42088
2011-05-12,1.0064,1.48838
2011-05-11,-2.13109,-3.17471
2011-05-10,1.61965,2.44869
2011-05-09,0.89974,1.32522
2011-05-06,0.79585,1.19335
2011-05-05,-1.81719,-2.71838
2011-05-04,-1.34457,-2.00634
2011-05-03,-0.67664,-1.02149
2011-05-02,-0.35486,-0.54331
2011-04-29,0.46346,0.69784
2011-04-28,0.71813,1.08206
2011-04-27,1.27273,1.90488
2011-04-26,1.7953,2.69439
2011-04-25,-0.33204,-0.46583
2011-04-21,1.06264,1.55504
2011-04-20,2.6996,4.07714
2011-04-19,1.14253,1.71089
2011-04-18,-2.21549,-3.32188
2011-04-15,0.78244,1.17125
2011-04-14,0.01909,0.05102
2011-04-13,0.0573,0.05104
2011-04-12,-1.56044,-2.3163
2011-04-11,-0.56085,-0.84943
2011-04-08,-0.79748,-1.19601
2011-04-07,-0.31429,-0.47876
2011-04-06,0.52035,0.79138
2011-04-05,-0.03715,-0.06232
2011-04-04,0.09297,0.1367
2011-04-01,0.97634,1.47003
2011-03-31,-0.35547,-0.53687
2011-03-30,1.34623,2.02729
2011-03-29,1.44259,2.16177
2011-03-28,-0.55471,-0.81395
2011-03-25,0.63523,0.92633
2011-03-24,1.86275,2.80216
2011-03-23,0.33445,0.86479
2011-03-22,-0.68386,-1.03091
2011-03-21,2.97787,4.50228
2011-03-18,0.85227,1.27461
2011-03-17,2.68806,4.0218
2011-03-16,-3.90469,-5.8394
2011-03-15,-2.23179,-3.37756
2011-03-14,-1.21833,-1.80362
2011-03-11,1.47174,2.20663
2011-03-10,-3.77644,-5.67187
2011-03-09,-0.24487,-0.36713
2011-03-08,1.82202,2.72727
2011-03-07,-1.6783,-2.50696
2011-03-04,-1.46786,-2.21665
2011-03-03,3.44032,5.16872
2011-03-02,0.34716,0.53725
2011-03-01,-3.15652,-4.76202
2011-02-28,1.11426,1.68559
2011-02-25,2.16091,3.24175
2011-02-24,-0.15411,-0.23504
2011-02-23,-1.21789,-1.829
2011-02-22,-4.10584,-6.16761
2011-02-18,0.38469,0.58948
2011-02-17,0.62673,0.94977
2011-02-16,1.26937,1.9089
2011-02-15,-0.61224,-0.93369
2011-02-14,0.50345,0.75438
2011-02-11,1.13144,1.6935
2011-02-10,0.15109,0.23707
2011-02-09,-0.52602,-0.79153
2011-02-08,0.89083,1.34614
2011-02-07,1.24736,1.86778
2011-02-04,0.57904,0.86029
2011-02-03,0.48487,0.74172
2011-02-02,-0.50174,-0.76742
2011-02-01,3.33001,4.99438
2011-01-31,1.51822,2.28885
2011-01-28,-3.57213,-5.35662
2011-01-27,0.45098,0.68743
2011-01-26,0.85031,1.27034
2011-01-25,0.05936,0.07162
2011-01-24,1.16093,1.73882
2011-01-21,0.4827,0.72727
2011-01-20,-0.26078,-0.39212
2011-01-19,-2.00511,-2.99935
2011-01-18,0.27597,0.43218
2011-01-14,1.4803,2.21535
2011-01-13,-0.35878,-0.52174
2011-01-12,1.82667,2.72371
2011-01-11,0.73605,1.1077
2011-01-10,-0.28542,-0.41536
2011-01-07,-0.36563,-0.56367
2011-01-06,-0.3643,-0.5287
2011-01-05,1.02229,1.53868
2011-01-04,-0.24475,-0.38829
2011-01-03,2.25235,3.37487
2010-12-31,-0.04169,-0.05455
2010-12-30,-0.31172,-0.45191
2010-12-29,0.22912,0.34802
2010-12-28,0.16691,0.23432
2010-12-27,0.10443,0.17295
2010-12-23,-0.33306,-0.47948
2010-12-22,0.69168,1.05428
2010-12-21,1.23064,1.83824
2010-12-20,0.51184,0.75395
2010-12-17,0.1709,0.25927
2010-12-16,1.2327,1.85601
2010-12-15,-1.0274,-1.5309
2010-12-14,0.19301,0.27176
2010-12-13,0.02145,0.05695
2010-12-10,1.19384,1.79156
2010-12-09,0.78757,1.17882
2010-12-08,0.79383,1.17543
2010-12-07,0.08828,0.15531
2010-12-06,-0.26414,-0.38771
2010-12-03,0.53109,0.79119
2010-12-02,2.56468,3.84412
2010-12-01,4.35812,6.51776
2010-11-30,-1.21666,-1.81263
2010-11-29,-0.23343,-0.3417
2010-11-26,-1.44928,-2.17484
2010-11-24,2.98507,4.48516
2010-11-23,-2.85386,-4.28669
2010-11-22,-0.2983,-0.4626
2010-11-19,0.50738,0.7667
2010-11-18,3.06632,4.60458
2010-11-17,0.07136,0.10705
2010-11-16,-3.20055,-4.77857
2010-11-15,-0.22973,-0.36764
2010-11-12,-2.35532,-3.53278
2010-11-11,-0.8452,-1.26333
2010-11-10,0.89767,1.35694
2010-11-09,-1.54662,-2.33077
2010-11-08,-0.39613,-0.60345
2010-11-05,0.77623,1.18851
2010-11-04,3.89401,5.83245
2010-11-03,0.76619,1.14647
2010-11-02,1.55624,2.31648
2010-11-01,0.16533,0.27077
2010-10-29,-0.0708,-0.14153
2010-10-28,0.23657,0.35402
2010-10-27,-0.51777,-0.77616
2010-10-26,0.0,0.0
2010-10-25,0.4017,0.64142
2010-10-22,0.47483,0.70993
2010-10-21,0.38132,0.54877
2010-10-20,2.1173,3.1897
2010-10-19,-3.18096,-4.76909
2010-10-18,1.43403,2.165
2010-10-15,0.40797,0.60188
2010-10-14,-0.7148,-1.09421
2010-10-13,1.42581,2.15689
2010-10-12,0.75481,1.13716
2010-10-11,0.02435,0.04205
2010-10-08,1.23274,1.82782
2010-10-07,-0.34398,-0.49116
2010-10-06,-0.02456,-0.06276
2010-10-05,4.17093,6.24618
2010-10-04,-1.61128,-2.38947
2010-10-01,0.889,1.3212
2010-09-30,-0.63099,-0.91938
2010-09-29,-0.50226,-0.75954
2010-09-28,1.01471,1.49481
2010-09-27,-1.15346,-1.6936
2010-09-24,4.23419,6.34678
2010-09-23,-1.67052,-2.50111
2010-09-22,-0.94196,-1.41704
2010-09-21,-0.80808,-0.85235
2010-09-20,3.0445,4.57163
2010-09-17,0.15637,0.2307
2010-09-16,-0.0521,-0.06867
2010-09-15,0.73472,1.07339
2010-09-14,-0.15719,-0.22014
2010-09-13,2.2776,3.42556
2010-09-10,0.97403,1.47188
2010-09-09,0.98361,1.45643
2010-09-08,1.3289,1.98495
2010-09-07,-2.29916,-3.43657
2010-09-03,2.63742,3.97219
2010-09-02,1.83772,2.74858
2010-09-01,5.8982,8.86505
2010-08-31,0.0899,0.12685
2010-08-30,-2.90951,-4.3643
2010-08-27,3.36842,5.02965
2010-08-26,-1.53983,-2.27966
2010-08-25,0.68575,1.00607
2010-08-24,-2.9233,-4.35038
2010-08-23,-0.8039,-1.21932
2010-08-20,-0.74095,-1.10236
2010-08-19,-3.38656,-5.0829
2010-08-18,0.33149,0.47495
2010-08-17,2.49151,3.73677
2010-08-16,0.0,0.03877
2010-08-13,-0.78652,-1.18477
2010-08-12,-1.05614,-1.59399
2010-08-11,-5.5643,-8.33042
2010-08-10,-1.16732,-1.75327
2010-08-09,1.10149,1.6366
2010-08-06,-0.72898,-1.10419
2010-08-05,-0.25967,-0.37156
2010-08-04,1.2888,1.93334
2010-08-03,-0.96379,-1.44427
2010-08-02,4.40577,6.60335
2010-07-30,0.0,0.02081
2010-07-29,-0.80928,-1.23578
2010-07-28,-1.38335,-2.0411
2010-07-27,-0.18587,-0.30861
2010-07-26,2.22584,3.33421
2010-07-23,1.65563,2.479
2010-07-22,4.49827,6.7446
2010-07-21,-2.5569,-3.81905
2010-07-20,2.27011,3.393
2010-07-19,1.19221,1.81193
2010-07-16,-5.72917,-8.591
2010-07-15,0.19225,0.30805
2010-07-14,-0.02746,-0.04474
2010-07-13,3.0852,4.62011
2010-07-12,0.14172,0.22352
2010-07-09,1.46678,2.16802
2010-07-08,1.87518,2.8206
2010-07-07,6.35712,9.535
2010-07-06,1.07087,1.63288
2010-07-02,-0.93604,-1.42506
2010-07-01,-0.65096,-0.95467
2010-06-30,-2.00486,-3.03075
2010-06-29,-6.21083,-9.29225
2010-06-28,-0.39728,-0.63611
2010-06-25,0.59949,0.89744
2010-06-24,-3.36552,-5.02933
2010-06-23,-0.60324,-0.92286
2010-06-22,-3.39073,-4.8957
2010-06-21,-0.76236,-1.12594
2010-06-18,0.23715,0.37012
2010-06-17,0.2907,0.4287
2010-06-16,-0.1056,-0.17069
2010-06-15,4.6698,7.03222
2010-06-14,-0.35793,-0.5346
2010-06-11,0.94497,1.41009
2010-06-10,5.91699,8.86145
2010-06-09,-1.19255,-1.76774
2010-06-08,2.19976,3.3194
2010-06-07,-2.69019,-4.0648
2010-06-04,-6.89469,-10.31012
2010-06-03,0.81455,1.22064
2010-06-02,5.19851,7.79498
2010-06-01,-3.42069,-5.15973
2010-05-28,-2.47511,-3.711
2010-05-27,6.6571,9.98558
2010-05-26,-1.13475,-1.67156
2010-05-25,0.08518,0.11504
2010-05-24,-2.57261,-3.86784
2010-05-21,2.99145,4.50995
2010-05-20,-7.77719,-11.66271
2010-05-19,-1.0143,-1.52244
2010-05-18,-2.80586,-4.20995
2010-05-17,0.22802,0.36361
2010-05-14,-3.75518,-5.63344
2010-05-13,-2.42684,-3.6391
2010-05-12,2.81311,4.22248
2010-05-11,-0.63199,-0.96764
2010-05-10,8.77842,13.1816
2010-05-07,-3.02564,-4.55682
2010-05-06,-6.49724,-9.72885
2010-05-05,-1.23135,-1.86645
2010-05-04,-4.78016,-7.15426
2010-05-03,2.61453,3.93535
2010-04-30,-3.33259,-4.98969
2010-04-29,2.59293,3.87597
2010-04-28,1.34884,2.02032
2010-04-27,-4.69858,-7.03655
2010-04-26,-0.85695,-1.27543
2010-04-23,1.42634,2.11357
2010-04-22,0.47022,0.71652
2010-04-21,-0.22341,-0.34192
2010-04-20,1.6118,2.43035
2010-04-19,0.89327,1.34523
2010-04-16,-3.21436,-4.83707
2010-04-15,0.15542,0.26007
2010-04-14,2.22424,3.33111
2010-04-13,0.15913,0.22088
2010-04-12,0.34215,0.53177
2010-04-09,1.34073,1.9926
2010-04-08,0.67489,1.00937
2010-04-07,-1.08195,-1.62467
2010-04-06,0.32333,0.51193
2010-04-05,1.5955,2.38296
2010-04-01,1.47619,2.22836
2010-03-31,-0.66225,-0.9931
2010-03-30,0.02366,0.03908
2010-03-29,1.17281,1.76244
2010-03-26,0.14382,0.20555
2010-03-25,-0.35825,-0.51747
2010-03-24,-1.48235,-1.68021
2010-03-23,1.48042,2.18867
2010-03-22,1.01302,1.53041
2010-03-19,-1.0265,-1.52592
2010-03-18,-0.07156,-0.12142
2010-03-17,1.1583,1.7575
2010-03-16,1.56863,2.33929
2010-03-15,0.09814,0.13972
2010-03-12,-0.04904,-0.07199
2010-03-11,0.86569,1.31285
2010-03-10,0.92361,1.38257
2010-03-09,0.3507,0.52031
2010-03-08,-0.02504,-0.01802
2010-03-05,2.80639,4.23211
2010-03-04,0.75227,1.09393
2010-03-03,0.12987,0.19734
2010-03-02,0.44352,0.6919
2010-03-01,2.05005,3.05698
2010-02-26,0.26695,0.39135
2010-02-25,-0.37234,-0.52727
2010-02-24,1.97993,2.95268
2010-02-23,-2.43451,-3.6325
2010-02-22,-0.21125,-0.30463
2010-02-19,0.47758,0.68953
2010-02-18,1.3172,1.98196
2010-02-17,0.86768,1.33899
2010-02-16,3.62461,5.35972
2010-02-12,-0.50321,-0.71359
2010-02-11,1.96693,2.96628
2010-02-10,-0.3975,-0.61082
2010-02-09,2.59248,3.91854
2010-02-08,-1.68958,-2.5592
2010-02-05,0.57604,0.87069
2010-02-04,-6.23819,-9.34362
2010-02-03,-1.04222,-1.55412
2010-02-02,2.60488,3.8926
2010-02-01,2.84828,4.27344
2010-01-29,-1.96295,-2.96314
2010-01-28,-2.34881,-3.52866
2010-01-27,0.95394,1.47201
2010-01-26,-0.83784,-1.27223
2010-01-25,0.92744,1.38675
2010-01-22,-4.4317,-6.64453
2010-01-21,-3.81143,-5.70452
2010-01-20,-2.08691,-3.13459
2010-01-19,2.49119,3.73891
2010-01-15,-2.16642,-3.25929
2010-01-14,0.4948,0.73177
2010-01-13,1.68553,2.54181
2010-01-12,-1.87608,-2.82902
2010-01-11,0.32194,0.50838
2010-01-08,0.57285,0.86348
2010-01-07,0.82873,1.22231
2010-01-06,0.1761,0.28843
2010-01-05,0.63291,0.91644
2010-01-04,3.21401,4.84717
2009-12-31,-1.99744,-3.01309
2009-12-30,0.02561,0.04396
2009-12-29,-0.25549,-0.37798
2009-12-28,0.25615,0.37244
2009-12-24,1.0352,1.58628
2009-12-23,0.46802,0.66951
2009-12-22,0.73337,1.07123
2009-12-21,2.08556,3.1292
2009-12-18,1.16311,1.75137
2009-12-17,-2.35077,-3.5501
2009-12-16,0.21175,0.3497
2009-12-15,-1.09948,-1.65275
2009-12-14,1.38004,2.06723
2009-12-11,0.77561,1.19143
2009-12-10,1.1908,1.77239
2009-12-09,0.7361,1.11437
2009-12-08,-2.02991,-3.05639
2009-12-07,-0.47847,-0.7183
2009-12-04,1.10185,1.63386
2009-12-03,-1.69089,-2.49616
2009-12-02,0.10579,0.12849
2009-12-01,2.41062,3.61458
2009-11-30,0.76419,1.15869
2009-11-27,-3.401,-5.08395
2009-11-25,0.93135,1.35171
2009-11-24,-0.10633,-0.10744
2009-11-23,2.73075,4.04961
2009-11-20,-0.62415,-0.89635
2009-11-19,-2.66772,-4.0328
2009-11-18,-0.07918,-0.11585
2009-11-17,0.21158,0.31717
2009-11-16,2.91236,4.37964
2009-11-13,1.15639,1.71456
2009-11-12,-2.0232,-3.03827
2009-11-11,0.98066,1.51812
2009-11-10,0.02725,0.03544
2009-11-09,4.49886,6.74947
2009-11-06,0.54395,0.787
2009-11-05,3.83472,5.79347
2009-11-04,0.29815,0.41658
2009-11-03,0.47933,0.72264
2009-11-02,1.27427,1.93055
